sensor_id,receiver_id,time_index,value_db
poi_500_115,poi_500_115,70,56.778686815454094
poi_500_115,poi_500_115,71,56.89369558390341
poi_500_115,poi_500_115,72,56.783909208431425
poi_500_115,poi_500_115,73,55.699505685819155
poi_500_115,poi_500_115,74,56.0187967275096
poi_500_115,poi_500_115,75,57.50702756930093
poi_500_115,poi_500_115,76,58.093998295406806
poi_500_115,poi_500_115,77,56.46975652747158
poi_500_115,poi_500_115,78,56.593159279621446
poi_500_115,poi_500_115,79,56.5114865947287
poi_500_115,poi_500_115,80,56.964677278620535
poi_500_115,poi_500_115,81,57.79497616579562
poi_500_115,poi_500_115,82,58.3629007581576
poi_500_115,poi_500_115,83,56.71499294444854
poi_500_115,poi_500_115,84,56.51307441714329
poi_500_115,poi_500_115,85,55.95287358308379
poi_500_115,poi_500_115,86,55.926619877222606
poi_500_115,poi_500_115,87,57.1541954449465
poi_500_115,poi_500_115,88,57.39655371370935
poi_500_115,poi_500_115,89,59.04620623756845
poi_500_115,poi_500_115,90,58.65959597446718
poi_500_115,poi_500_115,91,58.110721118527245
poi_500_115,poi_500_115,92,57.954224088547306
poi_500_115,poi_500_115,93,58.7349073350967
poi_500_115,poi_500_115,94,59.01686036675138
poi_500_115,poi_500_115,95,59.07294585378441
poi_500_115,poi_500_115,96,58.78271541362103
poi_500_115,poi_500_115,97,57.97516763009924
poi_500_115,poi_500_115,98,58.10341950503685
poi_500_115,poi_500_115,99,59.07207720514444
poi_500_115,poi_500_115,100,59.47068454341927
poi_500_115,poi_500_115,101,58.25307619392726
poi_500_115,poi_500_115,102,58.157576714695665
poi_500_115,poi_500_115,103,57.35702983033888
poi_500_115,poi_500_115,104,57.578512712898245
poi_500_115,poi_500_115,105,58.6973783798759
poi_500_115,poi_500_115,106,59.1611546339628
poi_500_115,poi_500_115,107,59.29026410985096
poi_500_115,poi_500_115,108,58.9970658947169
poi_500_115,poi_500_115,109,58.59512793415715
poi_500_115,poi_500_115,110,58.583177521378325
poi_500_115,poi_500_115,111,58.95369294875011
poi_500_115,poi_500_115,112,59.23555712386255
poi_500_115,poi_500_115,113,59.2093252411243
poi_500_115,poi_500_115,114,58.73452016055631
poi_500_115,poi_500_115,115,57.58384887104811
poi_500_115,poi_500_115,116,57.327735765635346
poi_500_115,poi_500_115,117,58.09358319186189
poi_500_115,poi_500_115,118,58.16825457175288
poi_500_115,poi_500_115,119,59.516855402025286
poi_500_115,poi_500_115,120,59.10775375197428
poi_500_115,poi_500_115,121,58.110721118527245
poi_500_115,poi_500_115,122,57.954224088547306
poi_500_115,poi_500_115,123,58.24082814428124
poi_500_115,poi_500_115,124,58.48118731858156
poi_500_115,poi_500_115,125,58.45228393572423
poi_500_115,poi_500_115,126,57.98762018672616
poi_500_115,poi_500_115,127,56.78554869310189
poi_500_115,poi_500_115,128,56.67452948928768
poi_500_115,poi_500_115,129,57.0389384599291
poi_500_115,poi_500_115,130,57.13885676486326
poi_500_115,poi_500_115,131,57.116699589674354
poi_500_115,poi_500_115,132,56.707296225983484
poi_500_115,poi_500_115,133,55.01657437879517
poi_500_115,poi_500_115,134,54.68559441821735
poi_500_115,poi_500_115,135,56.02420049904421
poi_500_115,poi_500_115,136,56.18455062598522
poi_500_115,poi_500_115,137,58.25739541716643
poi_500_115,poi_500_115,138,57.89849097890519
poi_500_115,poi_500_115,139,57.41140777377992
poi_500_115,poi_500_115,140,57.39468957296046
poi_500_115,poi_500_115,141,57.841126508885964
poi_500_115,poi_500_115,142,58.18890017288277
poi_500_115,poi_500_115,143,56.313456595585194
poi_500_115,poi_500_115,144,56.125752248075635
poi_500_115,poi_500_115,145,54.73555215062821
poi_500_115,poi_500_115,146,54.996384675268516
poi_500_115,poi_500_115,147,55.80128080353877
poi_500_115,poi_500_115,148,56.13518301557243
poi_500_115,poi_500_115,149,56.26283962007949
poi_500_115,poi_500_115,150,55.89596809890339
poi_500_115,poi_500_115,151,55.01657437879517
poi_500_115,poi_500_115,152,54.68559441821735
poi_500_115,poi_500_115,153,55.051133433372826
poi_500_115,poi_500_115,154,55.09009959011789
poi_500_115,poi_500_115,155,57.496670304017
poi_500_115,poi_500_115,156,56.90176248134126
poi_500_115,poi_500_115,157,56.02782967627591
poi_500_115,poi_500_115,158,55.65501330106968
poi_500_115,poi_500_115,159,55.87409369867535
poi_500_115,poi_500_115,160,55.84053704217004
poi_500_115,poi_500_115,161,55.81489666239503
poi_500_115,poi_500_115,162,55.446345653564606
poi_500_115,poi_500_115,163,53.44732330627318
poi_500_115,poi_500_115,164,53.3979149409909
poi_500_115,poi_500_115,165,54.171923252845914
poi_500_115,poi_500_115,166,54.42445350822052
poi_500_115,poi_500_115,167,54.618038590967444
poi_500_115,poi_500_115,168,54.32358903867073
poi_500_115,poi_500_115,169,53.44732330627318
poi_500_115,poi_500_115,170,53.3979149409909
poi_500_115,poi_500_115,171,55.336330258518586
poi_500_115,poi_500_115,172,55.676265493224165
poi_500_115,poi_500_115,173,55.989831819299994
poi_500_115,poi_500_115,174,55.98815179657844
poi_500_115,poi_500_115,175,55.699505685819155
poi_500_115,poi_500_115,176,56.018796727509596
poi_500_115,poi_500_115,177,56.8385114600547
poi_500_115,poi_500_115,178,57.42120259880048
poi_500_115,poi_500_115,179,55.26353678615064
poi_500_115,poi_500_115,180,55.18468681506541
poi_500_115,poi_500_115,181,54.73555215062821
poi_500_115,poi_500_115,182,54.996384675268516
poi_500_115,poi_500_115,183,55.80128080353877
poi_500_115,poi_500_115,184,56.13518301557243
poi_500_115,poi_500_115,185,56.26283962007949
poi_500_115,poi_500_115,186,55.89596809890339
poi_500_115,poi_500_115,187,55.01657437879517
poi_500_115,poi_500_115,188,54.68559441821735
poi_500_115,poi_500_115,189,55.051133433372826
poi_500_115,poi_500_115,190,55.09009959011789
poi_500_115,poi_500_115,191,57.496670304017
poi_500_115,poi_500_115,192,56.90176248134126
poi_500_115,poi_500_115,193,56.02782967627591
poi_500_115,poi_500_115,194,55.65501330106968
poi_500_115,poi_500_115,195,56.69400660586568
poi_500_115,poi_500_115,196,56.778686815454094
poi_500_115,poi_500_115,197,56.89369558390341
poi_500_115,poi_500_115,198,56.783909208431425
poi_500_115,poi_500_115,199,55.699505685819155
poi_500_115,poi_500_115,200,56.018796727509596
poi_500_115,poi_500_115,201,57.50702756930093
poi_500_115,poi_500_115,202,58.093998295406806
poi_500_115,poi_500_115,203,56.46975652747158
poi_500_115,poi_500_115,204,56.593159279621446
poi_500_115,poi_500_115,205,56.5114865947287
poi_500_115,poi_500_115,206,56.964677278620535
poi_500_115,poi_500_115,207,57.79497616579562
poi_500_115,poi_500_115,208,58.3629007581576
poi_500_115,poi_500_115,209,56.71499294444854
poi_500_115,poi_500_115,210,56.51307441714329
poi_500_115,poi_500_115,211,55.95287358308379
poi_500_115,poi_500_115,212,55.926619877222606
poi_500_115,poi_500_115,213,56.42407835514318
poi_500_115,poi_500_115,214,56.59509953171102
poi_500_115,poi_500_115,215,58.42142170851575
poi_500_115,poi_500_115,216,57.83933843253599
poi_500_115,poi_500_115,217,56.962954331467024
poi_500_115,poi_500_115,218,56.4657916629643
poi_500_115,poi_500_115,219,56.48723407113715
poi_500_115,poi_500_115,220,56.330981014649765
poi_500_115,poi_500_115,221,58.15446596789117
poi_500_115,poi_500_115,222,57.55733953057862
poi_500_115,poi_500_115,223,56.02782967627591
poi_500_115,poi_500_115,224,55.65501330106968
poi_500_115,poi_500_115,225,56.69400660586568
poi_500_115,poi_500_115,226,56.778686815454094
poi_500_115,poi_500_115,227,56.89369558390341
poi_500_115,poi_500_115,228,56.783909208431425
poi_500_115,poi_500_115,229,55.699505685819155
poi_500_115,poi_500_115,230,56.018796727509596
poi_500_115,poi_500_115,231,56.8385114600547
poi_500_115,poi_500_115,232,57.42120259880048
poi_500_115,poi_500_115,233,55.26353678615064
poi_500_115,poi_500_115,234,55.18468681506541
poi_500_115,poi_500_115,235,54.73555215062821
poi_500_115,poi_500_115,236,54.996384675268516
poi_500_115,poi_500_115,237,56.633807794753245
poi_500_115,poi_500_115,238,57.017632429977596
poi_500_115,poi_500_115,239,57.24699876776083
poi_500_115,poi_500_115,240,57.11880842152269
poi_500_115,poi_500_115,241,56.70020064500747
poi_500_115,poi_500_115,242,56.76973687999617
poi_500_115,poi_500_115,243,57.336260741357805
poi_500_115,poi_500_115,244,57.767804120829915
poi_500_115,poi_500_115,245,57.84130635338939
poi_500_115,poi_500_115,246,57.398284561678636
poi_500_115,poi_500_115,247,56.78554869310189
poi_500_115,poi_500_115,248,56.67452948928768
poi_500_115,poi_500_115,249,57.67941929067935
poi_500_115,poi_500_115,250,57.85331862229101
poi_500_115,poi_500_115,251,57.940764778059695
poi_500_115,poi_500_115,252,57.74462054540615
poi_500_115,poi_500_115,253,56.70020064500747
poi_500_115,poi_500_115,254,56.76973687999617
poi_500_115,poi_500_115,255,57.336260741357805
poi_500_115,poi_500_115,256,57.767804120829915
poi_500_115,poi_500_115,257,57.84130635338939
poi_500_115,poi_500_115,258,57.398284561678636
poi_500_115,poi_500_115,259,56.78554869310189
poi_500_115,poi_500_115,260,56.67452948928768
poi_500_115,poi_500_115,261,57.0389384599291
poi_500_115,poi_500_115,262,57.13885676486326
poi_500_115,poi_500_115,263,57.116699589674354
poi_500_115,poi_500_115,264,56.707296225983484
poi_500_115,poi_500_115,265,55.01657437879517
poi_500_115,poi_500_115,266,54.68559441821735
poi_500_115,poi_500_115,267,56.02420049904421
poi_500_115,poi_500_115,268,56.18455062598522
poi_500_115,poi_500_115,269,58.25739541716643
poi_500_115,poi_500_115,270,57.89849097890519
poi_500_115,poi_500_115,271,57.41140777377992
poi_500_115,poi_500_115,272,57.39468957296046
poi_500_115,poi_500_115,273,57.841126508885964
poi_500_115,poi_500_115,274,58.18890017288277
poi_500_115,poi_500_115,275,56.313456595585194
poi_500_115,poi_500_115,276,56.125752248075635
poi_500_115,poi_500_115,277,54.73555215062821
poi_500_115,poi_500_115,278,54.996384675268516
poi_500_115,poi_500_115,279,56.633807794753245
poi_500_115,poi_500_115,280,57.017632429977596
poi_500_115,poi_500_115,281,57.24699876776083
poi_500_115,poi_500_115,282,57.11880842152269
poi_500_115,poi_500_115,283,56.70020064500747
poi_500_115,poi_500_115,284,56.76973687999617
poi_500_115,poi_500_115,285,57.937157988940285
poi_500_115,poi_500_115,286,58.39252579892117
poi_500_115,poi_500_115,287,58.548466529350065
poi_500_115,poi_500_115,288,58.297712854134886
poi_500_115,poi_500_115,289,57.97516763009924
poi_500_115,poi_500_115,290,58.10341950503685
poi_500_115,poi_500_115,291,58.61691171934847
poi_500_115,poi_500_115,292,58.99121394500295
poi_500_115,poi_500_115,293,57.49152371459246
poi_500_115,poi_500_115,294,57.22525196816818
poi_500_115,poi_500_115,295,55.95287358308379
poi_500_115,poi_500_115,296,55.926619877222606
poi_500_115,poi_500_115,297,57.1541954449465
poi_500_115,poi_500_115,298,57.39655371370935
poi_500_115,poi_500_115,299,59.04620623756845
poi_500_115,poi_500_115,300,58.65959597446718
poi_500_115,poi_500_115,301,58.110721118527245
poi_500_115,poi_500_115,302,57.954224088547306
poi_500_115,poi_500_115,303,58.24082814428124
poi_500_115,poi_500_115,304,58.48118731858156
poi_500_115,poi_500_115,305,58.45228393572423
poi_500_115,poi_500_115,306,57.98762018672616
poi_500_115,poi_500_115,307,56.78554869310189
poi_500_115,poi_500_115,308,56.67452948928768
poi_500_115,poi_500_115,309,57.0389384599291
poi_500_115,poi_500_115,310,57.13885676486326
poi_500_115,poi_500_115,311,57.116699589674354
poi_500_115,poi_500_115,312,56.707296225983484
poi_500_115,poi_500_115,313,55.01657437879517
poi_500_115,poi_500_115,314,54.68559441821735
poi_500_115,poi_500_115,315,56.02420049904421
poi_500_115,poi_500_115,316,56.18455062598522
poi_500_115,poi_500_115,317,58.25739541716643
poi_500_115,poi_500_115,318,57.89849097890519
poi_500_115,poi_500_115,319,57.41140777377992
poi_500_115,poi_500_115,320,57.39468957296046
poi_500_115,poi_500_115,321,58.37999511060708
poi_500_115,poi_500_115,322,58.75951659134611
poi_500_115,poi_500_115,323,57.28739975411663
poi_500_115,poi_500_115,324,57.29331876142358
poi_500_115,poi_500_115,325,56.5114865947287
poi_500_115,poi_500_115,326,56.964677278620535
poi_500_115,poi_500_115,327,57.79497616579562
poi_500_115,poi_500_115,328,58.3629007581576
poi_500_115,poi_500_115,329,56.71499294444854
poi_500_115,poi_500_115,330,56.51307441714329
poi_500_115,poi_500_115,331,55.95287358308379
poi_500_115,poi_500_115,332,55.926619877222606
poi_500_115,poi_500_115,333,56.42407835514318
poi_500_115,poi_500_115,334,56.59509953171102
poi_500_115,poi_500_115,335,58.42142170851575
poi_500_115,poi_500_115,336,57.83933843253599
poi_500_115,poi_500_115,337,56.962954331467024
poi_500_115,poi_500_115,338,56.4657916629643
poi_500_115,poi_500_115,339,56.48723407113715
poi_500_115,poi_500_115,340,56.330981014649765
poi_500_115,poi_500_115,341,58.15446596789117
poi_500_115,poi_500_115,342,57.55733953057862
poi_500_115,poi_500_115,343,56.02782967627591
poi_500_115,poi_500_115,344,55.65501330106968
poi_500_115,poi_500_115,345,55.87409369867535
poi_500_115,poi_500_115,346,55.84053704217004
poi_500_115,poi_500_115,347,55.81489666239503
poi_500_115,poi_500_115,348,55.446345653564606
poi_500_115,poi_500_115,349,53.44732330627318
poi_500_115,poi_500_115,350,53.3979149409909
poi_500_115,poi_500_115,351,54.171923252845914
poi_500_115,poi_500_115,352,54.42445350822052
poi_500_115,poi_500_115,353,54.618038590967444
poi_500_115,poi_500_115,354,54.32358903867073
poi_500_115,poi_500_115,355,53.44732330627318
poi_500_115,poi_500_115,356,53.3979149409909
poi_500_115,poi_500_115,357,55.336330258518586
poi_500_115,poi_500_115,358,55.676265493224165
poi_500_115,poi_500_115,359,55.989831819299994
poi_500_115,poi_500_115,360,55.98815179657844
poi_500_115,poi_500_115,361,55.699505685819155
poi_500_115,poi_500_115,362,56.018796727509596
poi_500_115,poi_500_115,363,57.50702756930093
poi_500_115,poi_500_115,364,58.093998295406806
poi_500_115,poi_500_115,365,56.46975652747158
poi_500_115,poi_500_115,366,56.593159279621446
poi_500_115,poi_500_115,367,56.5114865947287
poi_500_115,poi_500_115,368,56.964677278620535
poi_500_115,poi_500_115,369,57.79497616579562
poi_500_115,poi_500_115,370,58.3629007581576
poi_500_115,poi_500_115,371,56.71499294444854
poi_500_115,poi_500_115,372,56.51307441714329
poi_500_115,poi_500_115,373,55.95287358308379
poi_500_115,poi_500_115,374,55.926619877222606
poi_500_115,poi_500_115,375,56.42407835514318
poi_500_115,poi_500_115,376,56.59509953171102
poi_500_115,poi_500_115,377,58.42142170851575
poi_500_115,poi_500_115,378,57.83933843253599
poi_500_115,poi_500_115,379,56.962954331467024
poi_500_115,poi_500_115,380,56.4657916629643
poi_500_115,poi_500_115,381,57.207638059367476
poi_500_115,poi_500_115,382,57.17808354261063
poi_500_115,poi_500_115,383,58.815987055977516
poi_500_115,poi_500_115,384,58.42745414588353
poi_500_115,poi_500_115,385,57.41140777377992
poi_500_115,poi_500_115,386,57.39468957296046
poi_500_115,poi_500_115,387,58.37999511060708
poi_500_115,poi_500_115,388,58.75951659134611
poi_500_115,poi_500_115,389,57.28739975411663
poi_500_115,poi_500_115,390,57.29331876142358
poi_500_115,poi_500_115,391,56.5114865947287
poi_500_115,poi_500_115,392,56.964677278620535
poi_500_115,poi_500_115,393,58.33925539495111
poi_500_115,poi_500_115,394,58.912466147770886
poi_500_115,poi_500_115,395,57.611195883676906
poi_500_115,poi_500_115,396,57.59239779343683
poi_500_115,poi_500_115,397,57.35702983033888
poi_500_115,poi_500_115,398,57.578512712898245
poi_500_115,poi_500_115,399,58.6973783798759
poi_500_115,poi_500_115,400,59.1611546339628
poi_500_115,poi_500_115,401,59.29026410985096
poi_500_115,poi_500_115,402,58.9970658947169
poi_500_115,poi_500_115,403,58.59512793415715
poi_500_115,poi_500_115,404,58.583177521378325
poi_500_115,poi_500_115,405,58.95369294875011
poi_500_115,poi_500_115,406,59.23555712386255
poi_500_115,poi_500_115,407,59.2093252411243
poi_500_115,poi_500_115,408,58.73452016055631
poi_500_115,poi_500_115,409,57.58384887104811
poi_500_115,poi_500_115,410,57.327735765635346
poi_500_115,poi_500_115,411,58.09358319186189
poi_500_115,poi_500_115,412,58.16825457175288
poi_500_115,poi_500_115,413,59.516855402025286
poi_500_115,poi_500_115,414,59.10775375197428
poi_500_115,poi_500_115,415,58.110721118527245
poi_500_115,poi_500_115,416,57.954224088547306
poi_500_115,poi_500_115,417,58.7349073350967
poi_500_115,poi_500_115,418,59.01686036675138
poi_500_115,poi_500_115,419,59.07294585378441
poi_500_115,poi_500_115,420,58.78271541362103
poi_500_115,poi_500_115,421,57.97516763009924
poi_500_115,poi_500_115,422,58.10341950503685
poi_500_115,poi_500_115,423,59.07207720514444
poi_500_115,poi_500_115,424,59.47068454341927
poi_500_115,poi_500_115,425,58.25307619392726
poi_500_115,poi_500_115,426,58.157576714695665
poi_500_115,poi_500_115,427,57.35702983033888
poi_500_115,poi_500_115,428,57.578512712898245
poi_500_115,poi_500_115,429,58.6973783798759
poi_500_115,poi_500_115,430,59.1611546339628
poi_500_115,poi_500_115,431,59.29026410985096
poi_500_115,poi_500_115,432,58.9970658947169
poi_500_115,poi_500_115,433,58.59512793415715
poi_500_115,poi_500_115,434,58.583177521378325
poi_500_115,poi_500_115,435,58.95369294875011
poi_500_115,poi_500_115,436,59.23555712386255
poi_500_115,poi_500_115,437,59.2093252411243
poi_500_115,poi_500_115,438,58.73452016055631
poi_500_115,poi_500_115,439,57.58384887104811
poi_500_115,poi_500_115,440,57.327735765635346
poi_500_115,poi_500_115,441,58.09358319186189
poi_500_115,poi_500_115,442,58.16825457175288
poi_500_115,poi_500_115,443,59.516855402025286
poi_500_115,poi_500_115,444,59.10775375197428
poi_500_115,poi_500_115,445,58.110721118527245
poi_500_115,poi_500_115,446,57.954224088547306
poi_500_115,poi_500_115,447,58.7349073350967
poi_500_115,poi_500_115,448,59.01686036675138
poi_500_115,poi_500_115,449,59.07294585378441
poi_500_115,poi_500_115,450,58.78271541362103
poi_500_115,poi_500_115,451,57.97516763009924
poi_500_115,poi_500_115,452,58.10341950503685
poi_500_115,poi_500_115,453,59.07207720514444
poi_500_115,poi_500_115,454,59.47068454341927
poi_500_115,poi_500_115,455,58.25307619392726
poi_500_115,poi_500_115,456,58.157576714695665
poi_500_115,poi_500_115,457,57.35702983033888
poi_500_115,poi_500_115,458,57.578512712898245
poi_500_115,poi_500_115,459,58.19875536155131
poi_500_115,poi_500_115,460,58.644072419517414
poi_500_115,poi_500_115,461,58.70204555257341
poi_500_115,poi_500_115,462,58.24378781750653
poi_500_115,poi_500_115,463,57.58384887104811
poi_500_115,poi_500_115,464,57.327735765635346
poi_500_115,poi_500_115,465,58.09358319186189
poi_500_115,poi_500_115,466,58.16825457175288
poi_500_115,poi_500_115,467,59.516855402025286
poi_500_115,poi_500_115,468,59.10775375197428
poi_500_115,poi_500_115,469,58.110721118527245
poi_500_115,poi_500_115,470,57.954224088547306
poi_500_115,poi_500_115,471,58.24082814428124
poi_500_115,poi_500_115,472,58.48118731858156
poi_500_115,poi_500_115,473,58.45228393572423
poi_500_115,poi_500_115,474,57.98762018672616
poi_500_115,poi_500_115,475,56.78554869310189
poi_500_115,poi_500_115,476,56.67452948928768
poi_500_115,poi_500_115,477,57.67941929067935
poi_500_115,poi_500_115,478,57.85331862229101
poi_500_115,poi_500_115,479,57.940764778059695
poi_500_115,poi_500_115,480,57.74462054540615
poi_500_115,poi_500_115,481,56.70020064500747
poi_500_115,poi_500_115,482,56.76973687999617
poi_500_115,poi_500_115,483,57.336260741357805
poi_500_115,poi_500_115,484,57.767804120829915
poi_500_115,poi_500_115,485,57.84130635338939
poi_500_115,poi_500_115,486,57.398284561678636
poi_500_115,poi_500_115,487,56.78554869310189
poi_500_115,poi_500_115,488,56.67452948928768
poi_500_115,poi_500_115,489,57.0389384599291
poi_500_115,poi_500_115,490,57.13885676486326
poi_500_115,poi_500_115,491,57.116699589674354
poi_500_115,poi_500_115,492,56.707296225983484
poi_500_115,poi_500_115,493,55.01657437879517
poi_500_115,poi_500_115,494,54.68559441821735
poi_500_115,poi_500_115,495,56.02420049904421
poi_500_115,poi_500_115,496,56.18455062598522
poi_500_115,poi_500_115,497,58.25739541716643
poi_500_115,poi_500_115,498,57.89849097890519
poi_500_115,poi_500_115,499,57.41140777377992
poi_500_115,poi_500_115,500,57.39468957296046
poi_500_115,poi_500_115,501,58.37999511060708
poi_500_115,poi_500_115,502,58.75951659134611
poi_500_115,poi_500_115,503,57.28739975411663
poi_500_115,poi_500_115,504,57.29331876142358
poi_500_115,poi_500_115,505,56.5114865947287
poi_500_115,poi_500_115,506,56.964677278620535
poi_500_115,poi_500_115,507,57.79497616579562
poi_500_115,poi_500_115,508,58.3629007581576
poi_500_115,poi_500_115,509,56.71499294444854
poi_500_115,poi_500_115,510,56.51307441714329
poi_500_115,poi_500_115,511,55.95287358308379
poi_500_115,poi_500_115,512,55.926619877222606
poi_500_115,poi_500_115,513,56.42407835514318
poi_500_115,poi_500_115,514,56.59509953171102
poi_500_115,poi_500_115,515,58.42142170851575
poi_500_115,poi_500_115,516,57.83933843253599
poi_500_115,poi_500_115,517,56.962954331467024
poi_500_115,poi_500_115,518,56.4657916629643
poi_500_115,poi_500_115,519,56.48723407113715
poi_500_115,poi_500_115,520,56.330981014649765
poi_500_115,poi_500_115,521,58.15446596789117
poi_500_115,poi_500_115,522,57.55733953057862
poi_500_115,poi_500_115,523,56.02782967627591
poi_500_115,poi_500_115,524,55.65501330106968
poi_500_115,poi_500_115,525,56.69400660586568
poi_500_115,poi_500_115,526,56.778686815454094
poi_500_115,poi_500_115,527,56.89369558390341
poi_500_115,poi_500_115,528,56.783909208431425
poi_500_115,poi_500_115,529,55.699505685819155
poi_500_115,poi_500_115,530,56.018796727509596
poi_500_115,poi_500_115,531,57.50702756930093
poi_500_115,poi_500_115,532,58.093998295406806
poi_500_115,poi_500_115,533,56.46975652747158
poi_500_115,poi_500_115,534,56.593159279621446
poi_500_115,poi_500_115,535,56.5114865947287
poi_500_115,poi_500_115,536,56.964677278620535
poi_500_115,poi_500_115,537,58.33925539495111
poi_500_115,poi_500_115,538,58.912466147770886
poi_500_115,poi_500_115,539,57.611195883676906
poi_500_115,poi_500_115,540,57.59239779343683
poi_500_115,poi_500_115,541,57.35702983033888
poi_500_115,poi_500_115,542,57.578512712898245
poi_500_115,poi_500_115,543,58.19875536155131
poi_500_115,poi_500_115,544,58.644072419517414
poi_500_115,poi_500_115,545,58.70204555257341
poi_500_115,poi_500_115,546,58.24378781750653
poi_500_115,poi_500_115,547,57.58384887104811
poi_500_115,poi_500_115,548,57.327735765635346
poi_500_115,poi_500_115,549,58.09358319186189
poi_500_115,poi_500_115,550,58.16825457175288
poi_500_115,poi_500_115,551,59.516855402025286
poi_500_115,poi_500_115,552,59.10775375197428
poi_500_115,poi_500_115,553,58.110721118527245
poi_500_115,poi_500_115,554,57.954224088547306
poi_500_115,poi_500_115,555,58.7349073350967
poi_500_115,poi_500_115,556,59.01686036675138
poi_500_115,poi_500_115,557,59.07294585378441
poi_500_115,poi_500_115,558,58.78271541362103
poi_500_115,poi_500_115,559,57.97516763009924
poi_500_115,poi_500_115,560,58.10341950503685
poi_500_115,poi_500_115,561,59.07207720514444
poi_500_115,poi_500_115,562,59.47068454341927
poi_500_115,poi_500_115,563,58.25307619392726
poi_500_115,poi_500_115,564,58.157576714695665
poi_500_115,poi_500_115,565,57.35702983033888
poi_500_115,poi_500_115,566,57.578512712898245
poi_500_115,poi_500_115,567,58.19875536155131
poi_500_115,poi_500_115,568,58.644072419517414
poi_500_115,poi_500_115,569,58.70204555257341
poi_500_115,poi_500_115,570,58.24378781750653
poi_500_115,poi_500_115,571,57.58384887104811
poi_500_115,poi_500_115,572,57.327735765635346
poi_500_115,poi_500_115,573,57.51542532375866
poi_500_115,poi_500_115,574,57.50777807244869
poi_500_115,poi_500_115,575,58.96054222381605
poi_500_115,poi_500_115,576,58.375125843510524
poi_500_115,poi_500_115,577,56.962954331467024
poi_500_115,poi_500_115,578,56.4657916629643
poi_500_115,poi_500_115,579,56.48723407113715
poi_500_115,poi_500_115,580,56.330981014649765
poi_500_115,poi_500_115,581,58.15446596789117
poi_500_115,poi_500_115,582,57.55733953057862
